posting_id,image,image_phash,title,label_group,hight,width,hamming_median_dist,post_per_group,target,fold,best25_mean_img,true_postings,pred_postings_img,f1_img,best25_mean_text,f1_text,pred_postings_text,joined_pred,f1_joined
train_3167489686,025b254a3e309cb145713d9048b14d84.jpg,afe2199d623cc3c1,NIKI BLOUSE,1350175811,640,640,0.0,5,3484,0,0.8839576244354248,train_3167489686 train_2535876244 train_2307996108 train_356509462 train_4263609049,train_3167489686 train_2535876244 train_2307996108 train_356509462 train_4263609049,1.0,0.5843684480773396,0.2857142857142857,train_3167489686 train_2948923021,train_2307996108 train_2535876244 train_2948923021 train_3167489686 train_356509462 train_4263609049,0.9090909090909091
train_2846721052,025dcf228478192b3facd75c6718d111.jpg,ed5ab42c46834bbc,Mede original mateng super 1kg,218526726,640,640,32.0,5,572,0,0.6525564193725586,train_2846721052 train_2696794405 train_3881352562 train_1282300136 train_1017160776,train_2846721052 train_1595284236 train_4200570657,0.25,0.6279513352913098,0.3333333333333333,train_2846721052,train_1595284236 train_2846721052 train_4200570657,0.25
train_1691787000,02673a940442f69433e69dc46872cf24.jpg,ebae94c8a446bb19,DNM EYELINER WATERPROOF QUICK DRYING,1332051433,640,640,10.0,7,3433,0,0.9066069722175598,train_1691787000 train_3741926471 train_3371902733 train_4088626787 train_1761329214 train_1631846734 train_2830275235,train_1691787000 train_3741926471 train_3371902733 train_4088626787,0.7272727272727273,0.6810418875391872,0.4444444444444444,train_1691787000 train_4088626787,train_1691787000 train_3371902733 train_3741926471 train_4088626787,0.7272727272727273
train_1305582383,0272a94ad2dcb821698a33488c87e0c4.jpg,b26ec2911f969c6c,Charger Aki Mobil Wet Dry Lead Acid Digital Smart Battery Charger 12V6,1914813732,640,640,2.0,5,4893,0,0.8904364109039307,train_1305582383 train_2000266174 train_1199327070 train_813731848 train_3967525139,train_1305582383 train_2000266174 train_1199327070 train_813731848 train_3967525139,1.0,0.710635758692533,0.8888888888888888,train_1305582383 train_2000266174 train_1199327070 train_813731848,train_1199327070 train_1305582383 train_2000266174 train_3967525139 train_813731848,1.0
train_1894259571,0296470e05d7164f15ac5b771df4c9eb.jpg,e965b296989e923a,Bebelove gold 2 700gr,923083431,640,640,30.0,2,2407,0,0.47792378067970276,train_1894259571 train_2403181438,train_1894259571 train_2403181438,1.0,0.5341113156998011,1.0,train_1894259571 train_2403181438,train_1894259571 train_2403181438,1.0
train_1426391373,02975fba2e56bfd5cebab52a78680379.jpg,bb5cc4615656687a,Uno Card,3283659902,640,640,26.0,6,8467,0,0.601774275302887,train_1426391373 train_1750959457 train_1026160126 train_734255574 train_682440235 train_4078910777,train_1426391373 train_1026160126,0.5,0.6351862701768273,0.2857142857142857,train_1426391373,train_1026160126 train_1426391373,0.5
train_1896655048,029a6c2da4bea11888111537e09229d6.jpg,ebc79056866a6e19,[MURAH] Slayer / Sapu Tangan Bikers,1373041494,1024,1024,6.0,2,3535,0,0.5743574500083923,train_1896655048 train_2502536392,train_1896655048 train_2502536392,1.0,0.3932030917212399,0.6666666666666666,train_1896655048,train_1896655048 train_2502536392,1.0
train_474492328,029d57eb160258e773da508768c5e2a8.jpg,c2703c3f611fe01f,Oral B Sikat gigi anak bayi stages 1 2 3,2999553837,640,640,30.0,7,7737,0,0.5797379016876221,train_474492328 train_4161309658 train_711058213 train_574303491 train_527750815 train_1428198250 train_2131048372,train_474492328 train_527750815,0.4444444444444444,0.7574933887922803,0.6,train_474492328 train_1428198250 train_2131048372,train_1428198250 train_2131048372 train_474492328 train_527750815,0.7272727272727273
train_578151559,029e9a520494db4a6152a0afa42369ae.jpg,be3e89322e91c95c,Tunik UNI (Bisa COD) Bahan Babyterry Halus Kualitas Bagus FIT TO XL (LD 105-110)Saku Kanan Kiri - NG,2967714019,375,375,26.0,2,7656,0,0.4488855302333832,train_578151559 train_182658763,train_578151559,0.6666666666666666,0.4189700181245557,0.6666666666666666,train_578151559,train_578151559,0.6666666666666666
train_2781541373,029f6c8d46529ac359bc2eb7fb1b416b.jpg,a4defbe9c0245a23,Fibro Dusdusan Easy Fiber Drink Minuman Berserat untuk Diet dan Detox Kesehatan,3341664441,640,640,38.0,2,8617,0,0.4324664771556854,train_2781541373 train_3581848168,train_2781541373,0.6666666666666666,0.43589177851029204,1.0,train_2781541373 train_3581848168,train_2781541373 train_3581848168,1.0
train_95327516,02a22f1cba1baff113c9f10d57c19c9b.jpg,e79b9652996d9490,Jas Hujan Poncho Lengan Celana Varia Merk Gajah / Elephant,1480113982,640,640,28.0,3,3781,0,0.45582881569862366,train_95327516 train_1114665005 train_3708734743,train_95327516,0.5,0.529969298244191,1.0,train_95327516 train_1114665005 train_3708734743,train_1114665005 train_3708734743 train_95327516,1.0
train_3112943472,02a3699cae984be52245d968fa3db999.jpg,e0e8953736e24ccb,Bantalan Alas Duduk Ventilasi Silikon Gel Cloud Posture Cushion EGGSIT,3891255220,744,744,30.0,2,10013,0,0.4804029166698456,train_3112943472 train_3651603196,train_3112943472,0.6666666666666666,0.42107277929789966,1.0,train_3112943472 train_3651603196,train_3112943472 train_3651603196,1.0
train_1871235266,02a3ab241b2f467a109b41893de37f18.jpg,abc88e9c79de8113,Pastel candy basic case oppo f9 a5s a7 a12 realme c2 a1k a3s a5 a9 2020 f11 vivo y12 y15 y17 y91 y95,2518689634,1024,1024,31.0,8,6491,0,0.5295332074165344,train_1871235266 train_2199372711 train_560092416 train_3511315031 train_695478924 train_908055552 train_1357564769 train_1611352137,train_1871235266 train_908055552,0.4,0.5951555610667877,0.2,train_1871235266 train_1342570670,train_1342570670 train_1871235266 train_908055552,0.36363636363636365
train_3739820419,02b9fc146d13dd77b4c7fff87d3f32d2.jpg,dadaa5ed27c030d8,QnC Jelly Gamat di  Kota Bandung di Kab Bandung Original Jaminan Uang Kembali. QnC Jelly Jeli Gamat,2342771184,600,600,30.0,5,6032,0,0.8877159953117371,train_3739820419 train_608392190 train_570300471 train_2609879565 train_1256689587,train_3739820419 train_3630841917 train_2562841727 train_2292560340,0.2222222222222222,0.5719427777053613,0.3333333333333333,train_3739820419,train_2292560340 train_2562841727 train_3630841917 train_3739820419,0.2222222222222222
train_2653358242,02dd972b190c802364caeb3f4999a5e6.jpg,93b8eccc73f20c29,Soft Bumper Case Vivo S1 V17 V15 Y91C Z1 Pro Y19 Y17 Y15 Y12 Y93 Y95 Fashion Matte Slim Silicone | LC,3214631913,800,800,30.0,4,8319,0,0.5601049065589905,train_2653358242 train_2291550919 train_3331542684 train_3260401233,train_2653358242,0.4,0.6948727409844753,0.6666666666666666,train_2653358242 train_3260401233,train_2653358242 train_3260401233,0.6666666666666666
train_3014327143,02e1ddf69e22b87bc2a61f7d587bf720.jpg,e6999e999a86cc89,Murah Botol Minum Olahraga Sepeda 750ml - KS200334 Berkualitas,3524864138,1024,1024,16.0,8,9118,0,0.91935795545578,train_3014327143 train_1072645845 train_2487658275 train_1331800358 train_2606278088 train_696676243 train_1249841799 train_62116380,train_3014327143 train_1072645845 train_1331800358 train_696676243,0.6666666666666666,0.7138068674819794,0.4,train_3014327143 train_696676243,train_1072645845 train_1331800358 train_3014327143 train_696676243,0.6666666666666666
train_1072645845,02e1ddf69e22b87bc2a61f7d587bf720.jpg,e6999e999a86cc89,TaffSPORT TREK Botol Minum Olahraga Sepeda 750ml - 30A12,3524864138,1024,1024,16.0,8,9118,0,0.91935795545578,train_3014327143 train_1072645845 train_2487658275 train_1331800358 train_2606278088 train_696676243 train_1249841799 train_62116380,train_3014327143 train_1072645845 train_1331800358 train_696676243,0.6666666666666666,0.7564022881069397,0.5454545454545454,train_1072645845 train_1331800358 train_696676243,train_1072645845 train_1331800358 train_3014327143 train_696676243,0.6666666666666666
train_957631616,02f0c8c7b9422752207cc7ab43c61c6f.jpg,b98e9e309e693466,Sasa sambal pedas sachet 24*9gr,3446099980,640,640,28.0,2,8883,0,0.6973403096199036,train_957631616 train_1870694048,train_957631616,0.6666666666666666,0.6189949653393471,0.4,train_957631616 train_1759615163 train_1413730088,train_1413730088 train_1759615163 train_957631616,0.4
train_3927974289,02f153ebd53084e999f377ff1d6eb3aa.jpg,f24db6cd33648c92,Original Omiland Gendongan Bayi Samping Print Mono Chevron,3772772714,640,640,28.0,3,9727,0,0.5166001915931702,train_3927974289 train_910206103 train_2760031252,train_3927974289 train_910206103 train_2760031252,1.0,0.5891824267971489,1.0,train_3927974289 train_910206103 train_2760031252,train_2760031252 train_3927974289 train_910206103,1.0
train_1674890346,02f9dc880acea885a6cd04afb9c390f8.jpg,e4e5139a9c6be918,Boneka Gurita Octopus Doll Berubah Bolak Balik Warna Ekspresi RAINBOW PELANGI Tik Tok Cotton Ball ID,984209520,500,500,30.0,2,2579,0,0.46326568722724915,train_1674890346 train_667289993,train_1674890346,0.6666666666666666,0.42639657448347273,0.6666666666666666,train_1674890346,train_1674890346,0.6666666666666666
train_3933093948,030199f4feabd7cbc151b7d702d695a4.jpg,cef341f68800b75d,Gamis brukat jumbo ld #120 XXL SELMA DRESS maxy liyana #2 dress brukat muslim,1662373776,1024,1024,14.0,4,4239,0,0.7242390513420105,train_3933093948 train_528204741 train_1748945290 train_3167295381,train_3933093948 train_1748945290 train_3167295381,0.8571428571428571,0.4782663349543926,0.4,train_3933093948,train_1748945290 train_3167295381 train_3933093948,0.8571428571428571
train_2537361362,0312de3ccc2b00a0bc325a8cb2241bc5.jpg,b817c3696c96324f,Ss Sprei 180 Illusion Mix Motif 180X200 King Size No 1 Illusions part b,3352865170,1024,1024,34.0,2,8649,0,0.42413195967674255,train_2537361362 train_2289614118,train_2537361362,0.6666666666666666,0.5480066346294522,0.6666666666666666,train_2537361362,train_2537361362,0.6666666666666666
train_3763177524,0320ef62a319ed55d0be1dcd8a18636c.jpg,b4c33ccb2d4bc334,COVER / TUTUP BELAKANG XIAOMI REDMI NOTE 2,2920994394,640,640,28.0,4,7518,0,0.5288206934928894,train_3763177524 train_3366721885 train_1741338581 train_2140928347,train_3763177524 train_3366721885 train_1741338581,0.8571428571428571,0.7109653070659192,0.8571428571428571,train_3763177524 train_1741338581 train_2140928347,train_1741338581 train_2140928347 train_3366721885 train_3763177524,1.0
train_274530042,033b319ce9acf29f935be0a26ea64c88.jpg,b6c1cd3e32d02e0f,Tecnix SPK-S080 Subwoofer Speaker Komputer,1333574565,700,700,28.0,7,3439,0,0.8346996307373047,train_1289458574 train_274530042 train_1836502843 train_2446614659 train_3713070752 train_3884768201 train_3214050028,train_274530042 train_3214050028,0.4444444444444444,0.6912927075055313,0.4444444444444444,train_274530042 train_3713070752,train_274530042 train_3214050028 train_3713070752,0.6
train_3163022380,0347494f5cb638ca665277bbd34e0ec0.jpg,fe0dd823d83ec131,SUNLIGHT JERUK NIPIS 755ML MURAH,2641446047,640,640,2.0,3,6785,0,0.6745128631591797,train_3163022380 train_2524415309 train_1183129992,train_3163022380 train_2524415309 train_1183129992,1.0,0.5232391153932648,1.0,train_3163022380 train_2524415309 train_1183129992,train_1183129992 train_2524415309 train_3163022380,1.0
train_2524415309,0347494f5cb638ca665277bbd34e0ec0.jpg,fe0dd823d83ec131,Sunlight Cairan Pencuci Piring Refill Jeruk Nipis 755ml | Sunlight Lime,2641446047,640,640,2.0,3,6785,0,0.6745128631591797,train_3163022380 train_2524415309 train_1183129992,train_3163022380 train_2524415309 train_1183129992,1.0,0.5564990519647187,1.0,train_3163022380 train_2524415309 train_1183129992,train_1183129992 train_2524415309 train_3163022380,1.0
train_3876401311,036caa47c058c8fa5ed4892e27913cfb.jpg,ae4bbf8410f6c12d,"Coklat Arab 1 kg MIX Altalita,Truffle, Frame, Alysa, Twistar Oleh Oleh Haji dan Umroh",477798305,1024,1024,30.0,2,1218,0,0.5256552696228027,train_3876401311 train_2337691713,train_3876401311 train_2337691713,1.0,0.5448300964680074,1.0,train_3876401311 train_2337691713,train_2337691713 train_3876401311,1.0
train_2343153579,0381bb5d3f9a1f211b6f5b45c4ff663e.jpg,dcf16216ed9e0859,CREAM KLT HIJAU,3718895059,640,640,32.0,4,9589,0,0.5579653382301331,train_2343153579 train_3296159135 train_3834703479 train_1746935965,train_2343153579,0.4,0.5914148094314972,0.8571428571428571,train_2343153579 train_3296159135 train_3834703479,train_2343153579 train_3296159135 train_3834703479,0.8571428571428571
train_1733601001,0393d455e6b0f90e9754969e088c760d.jpg,bc9c2ec7c790902f,BIORE PORE PACK komedo,3785697100,640,640,32.0,8,9762,0,0.7887999415397644,train_1733601001 train_2480012134 train_3453169943 train_3226548381 train_4175353451 train_1894290530 train_3733263365 train_424953237,train_1733601001 train_3453169943,0.4,0.6605852284730581,0.2222222222222222,train_1733601001,train_1733601001 train_3453169943,0.4
train_4221325765,039b7194bfc5be44d0e7b4c092ff5961.jpg,e74c9234d33697b0,Smartfish Tempered Glass Iphone 6 6s 7 8 7+ 8+ Full Layar High Flexibility Full-Screen Protector,1128407589,850,850,26.0,2,2968,0,0.4932693541049957,train_4221325765 train_2255419956,train_4221325765 train_2460149056,0.5,0.4477304896609149,0.6666666666666666,train_4221325765,train_2460149056 train_4221325765,0.5
train_4020360311,03a282f0dabd1c6ab169695af7d54831.jpg,ed361dcbc3c49291,Anmum Materna 200gr Cokelat,1612814766,780,780,32.0,4,4094,0,0.7711989283561707,train_4020360311 train_2987484529 train_3165666556 train_3590672916,train_4020360311 train_3590672916,0.6666666666666666,0.6045014648178778,0.8571428571428571,train_4020360311 train_2987484529 train_3590672916,train_2987484529 train_3590672916 train_4020360311,0.8571428571428571
train_860431876,03ba78002ef0260e2d88a627152fbec4.jpg,e484cb389ecb711b,Laiqa: The Special Boy,1559783574,780,780,30.0,2,3962,0,0.5402420163154602,train_860431876 train_3881775812,train_860431876 train_3881775812,1.0,0.49288292138148365,1.0,train_860431876 train_3881775812,train_3881775812 train_860431876,1.0
train_2869812413,03bb7b2cad26bee8998341d4ce2e4824.jpg,e3a78c986dce3161,Saudia ANSANIA / EXCLUSIVELY Jilbab Hijab Segiempat Segi Empat Kerudung Rawis Saudi Voal GrosiR,3734383170,640,640,30.0,3,9635,0,0.4985473155975342,train_2869812413 train_400926514 train_2240426998,train_2869812413,0.5,0.5619334121337517,0.8,train_2869812413 train_400926514,train_2869812413 train_400926514,0.8
train_1277022694,03c4f8e9669d31b6e129806dae1a7402.jpg,e9b6970b52612db2,ROBOT TRANSFORM POLIIISI MOBIL BERUBAH JADI ROBOT - KADO MAINAN ANAK,66057972,620,620,0.0,2,160,0,0.5654060244560242,train_1277022694 train_795795389,train_1277022694 train_795795389,1.0,0.5197109654646686,1.0,train_1277022694 train_795795389,train_1277022694 train_795795389,1.0
train_956317790,03c994ef1e7d3f5449e3975d1f5ed231.jpg,c002d9cd693f96f4,hijabinstan AURORA NONPET khimarinstan | jilbabinstant | hijabmurah | hijabinstant termurah,3513398405,1000,1000,16.0,5,9094,0,0.8149195313453674,train_956317790 train_225044743 train_3713509658 train_208212198 train_2000430644,train_956317790 train_225044743,0.5714285714285714,0.6819639820413594,0.5714285714285714,train_956317790 train_2000430644,train_2000430644 train_225044743 train_956317790,0.75
train_2120597446,03d3c97610540792cb5e53889160cd29.jpg,f536d254cbc10d2d,3M VHB Double Tape Automotive 4900 tebal 1.1 mm size 12mm x 4.5m - 1 Pcs - Merah,2819310070,700,700,25.0,4,7255,0,0.7308290004730225,train_1816968361 train_2120597446 train_1831941588 train_3805508898,train_1816968361 train_2120597446 train_3805508898,0.8571428571428571,0.6252981086834072,0.6666666666666666,train_1816968361 train_2120597446,train_1816968361 train_2120597446 train_3805508898,0.8571428571428571
train_2800674724,03d42a05a9bf2bd027ddea39e0120d8d.jpg,a0d0cea5dbba9638,Pelilit Kabel Spiral Warna Metalic / Pelindung Cable Hp Charger Universal / Cord Protector Color,3222025900,1024,1024,26.0,4,8332,0,0.5955943465232849,train_2800674724 train_2029562712 train_43865683 train_3952641780,train_2800674724,0.4,0.6914114452236498,0.6666666666666666,train_2800674724 train_43865683,train_2800674724 train_43865683,0.6666666666666666
train_2508338935,03eddc8a882614f8aa7a0f212f98c72e.jpg,9acce1334ced3a94,KARDUS DUS KOTAK PACKING PAKING TAMBAHAN,215542278,1024,1024,2.0,4,561,0,0.8692418932914734,train_3663748113 train_1398921910 train_2508338935 train_3329521695,train_3663748113 train_1398921910 train_2508338935 train_3329521695,1.0,0.589712886333403,0.4,train_2508338935,train_1398921910 train_2508338935 train_3329521695 train_3663748113,1.0
train_975301531,04164dcca25716b0a3d0dc2d44e4b900.jpg,9af32bc40739b42d,BATIK MARTAKA PENNA,961933415,640,640,30.0,3,2517,0,0.4502420425415039,train_975301531 train_1005373935 train_3168566989,train_975301531,0.5,0.368008108516302,0.5,train_975301531,train_975301531,0.5
train_2762029384,0418de923fec638a4f8f2033959963e5.jpg,bfb16493c69a8689,Baju Koko Pria Muslim Gus Azmi Syubbanul Muslimin Kombinasi Hadroh Azzahir Cream,2600886714,640,640,32.0,2,6690,0,0.4798085689544678,train_2762029384 train_2520964801,train_2762029384 train_2520964801,1.0,0.5798450752689721,0.8,train_2762029384 train_2520964801 train_2014756510,train_2014756510 train_2520964801 train_2762029384,0.8
train_2487658275,041c4ed0dfca106e6f3c76ce705db152.jpg,a69d9d8c99268d27,Botol Minum Olahraga BPA Free Sepeda 750ml,3524864138,700,700,16.0,8,9118,0,0.8811075091362,train_3014327143 train_1072645845 train_2487658275 train_1331800358 train_2606278088 train_696676243 train_1249841799 train_62116380,train_2487658275 train_1249841799 train_62116380,0.5454545454545454,0.7902697591562774,0.5454545454545454,train_2487658275 train_1331800358 train_696676243,train_1249841799 train_1331800358 train_2487658275 train_62116380 train_696676243,0.7692307692307693
